0x00   NOP
0x01   OUTL BUS,A
0x5315 ANL A,0x15
0x5316 ANL A,0x16
0x5317 ANL A,0x17
0x5318 ANL A,0x18
0x5319 ANL A,0x19
0x531A ANL A,0x1A
0x531B ANL A,0x1B
0x531C ANL A,0x1C
0x531D ANL A,0x1D
0x531E ANL A,0x1E
0x531F ANL A,0x1F
0x5320 ANL A,0x20
0x5321 ANL A,0x21
0x5322 ANL A,0x22
0x5323 ANL A,0x23
0x5324 ANL A,0x24
0x5325 ANL A,0x25
0x5326 ANL A,0x26
0x5327 ANL A,0x27
0x5328 ANL A,0x28
0x5329 ANL A,0x29
0x532A ANL A,0x2A
0x532B ANL A,0x2B
0x532C ANL A,0x2C
0x532D ANL A,0x2D
0x532E ANL A,0x2E
0x532F ANL A,0x2F
0x5330 ANL A,0x30
0x5331 ANL A,0x31
0x5332 ANL A,0x32
0x5333 ANL A,0x33
0x5334 ANL A,0x34
0x5335 ANL A,0x35
0x5336 ANL A,0x36
0x5337 ANL A,0x37
0x5338 ANL A,0x38
0x5339 ANL A,0x39
0x533A ANL A,0x3A
0x533B ANL A,0x3B
0x533C ANL A,0x3C
0x533D ANL A,0x3D
0x533E ANL A,0x3E
0x533F ANL A,0x3F
0x5340 ANL A,0x40
0x5341 ANL A,0x41
0x5342 ANL A,0x42
0x5343 ANL A,0x43
0x5344 ANL A,0x44
0x5345 ANL A,0x45
0x5346 ANL A,0x46
0x5347 ANL A,0x47
0x5348 ANL A,0x48
0x5349 ANL A,0x49
0x534A ANL A,0x4A
0x534B ANL A,0x4B
0x534C ANL A,0x4C
0x534D ANL A,0x4D
0x534E ANL A,0x4E
0x534F ANL A,0x4F
0x5350 ANL A,0x50
0x5351 ANL A,0x51
0x5352 ANL A,0x52
0x5353 ANL A,0x53
0x5354 ANL A,0x54
0x5355 ANL A,0x55
0x5356 ANL A,0x56
0x5357 ANL A,0x57
0x5358 ANL A,0x58
0x5359 ANL A,0x59
0x535A ANL A,0x5A
0x535B ANL A,0x5B
0x535C ANL A,0x5C
0x535D ANL A,0x5D
0x535E ANL A,0x5E
0x535F ANL A,0x5F
0x5360 ANL A,0x60
0x5361 ANL A,0x61
0x5362 ANL A,0x62
0x5363 ANL A,0x63
0x5364 ANL A,0x64
0x5365 ANL A,0x65
0x5366 ANL A,0x66
0x5367 ANL A,0x67
0x5368 ANL A,0x68
0x5369 ANL A,0x69
0x536A ANL A,0x6A
0x536B ANL A,0x6B
0x536C ANL A,0x6C
0x536D ANL A,0x6D
0x536E ANL A,0x6E
0x536F ANL A,0x6F
0x5370 ANL A,0x70
0x5371 ANL A,0x71
0x5372 ANL A,0x72
0x5373 ANL A,0x73
0x5374 ANL A,0x74
0x5375 ANL A,0x75
0x5376 ANL A,0x76
0x5377 ANL A,0x77
0x5378 ANL A,0x78
0x5379 ANL A,0x79
0x537A ANL A,0x7A
0x537B ANL A,0x7B
0x537C ANL A,0x7C
0x537D ANL A,0x7D
0x537E ANL A,0x7E
0x537F ANL A,0x7F
0x5380 ANL A,0x80
0x5381 ANL A,0x81
0x5382 ANL A,0x82
0x5383 ANL A,0x83
0x5384 ANL A,0x84
0x5385 ANL A,0x85
0x5386 ANL A,0x86
0x5387 ANL A,0x87
0x5388 ANL A,0x88
0x5389 ANL A,0x89
0x538A ANL A,0x8A
0x538B ANL A,0x8B
0x538C ANL A,0x8C
0x538D ANL A,0x8D
0x538E ANL A,0x8E
0x538F ANL A,0x8F
0x5390 ANL A,0x90
0x5391 ANL A,0x91
0x5392 ANL A,0x92
0x5393 ANL A,0x93
0x5394 ANL A,0x94
0x5395 ANL A,0x95
0x5396 ANL A,0x96
0x5397 ANL A,0x97
0x5398 ANL A,0x98
0x5399 ANL A,0x99
0x539A ANL A,0x9A
0x539B ANL A,0x9B
0x539C ANL A,0x9C
0x539D ANL A,0x9D
0x539E ANL A,0x9E
0x539F ANL A,0x9F
0x53A0 ANL A,0xA0
0x53A1 ANL A,0xA1
0x53A2 ANL A,0xA2
0x53A3 ANL A,0xA3
0x53A4 ANL A,0xA4
0x53A5 ANL A,0xA5
0x53A6 ANL A,0xA6
0x53A7 ANL A,0xA7
0x53A8 ANL A,0xA8
0x53A9 ANL A,0xA9
0x53AA ANL A,0xAA
0x53AB ANL A,0xAB
0x53AC ANL A,0xAC
0x53AD ANL A,0xAD
0x53AE ANL A,0xAE
0x53AF ANL A,0xAF
0x53B0 ANL A,0xB0
0x53B1 ANL A,0xB1
0x53B2 ANL A,0xB2
0x53B3 ANL A,0xB3
0x53B4 ANL A,0xB4
0x53B5 ANL A,0xB5
0x53B6 ANL A,0xB6
0x53B7 ANL A,0xB7
0x53B8 ANL A,0xB8
0x53B9 ANL A,0xB9
0x53BA ANL A,0xBA
0x53BB ANL A,0xBB
0x53BC ANL A,0xBC
0x53BD ANL A,0xBD
0x53BE ANL A,0xBE
0x53BF ANL A,0xBF
0x53C0 ANL A,0xC0
0x53C1 ANL A,0xC1
0x53C2 ANL A,0xC2
0x53C3 ANL A,0xC3
0x53C4 ANL A,0xC4
0x53C5 ANL A,0xC5
0x53C6 ANL A,0xC6
0x53C7 ANL A,0xC7
0x53C8 ANL A,0xC8
0x53C9 ANL A,0xC9
0x53CA ANL A,0xCA
0x53CB ANL A,0xCB
0x53CC ANL A,0xCC
0x53CD ANL A,0xCD
0x53CE ANL A,0xCE
0x53CF ANL A,0xCF
0x53D0 ANL A,0xD0
0x53D1 ANL A,0xD1
0x53D2 ANL A,0xD2
0x53D3 ANL A,0xD3
0x53D4 ANL A,0xD4
0x53D5 ANL A,0xD5
0x53D6 ANL A,0xD6
0x53D7 ANL A,0xD7
0x53D8 ANL A,0xD8
0x53D9 ANL A,0xD9
0x53DA ANL A,0xDA
0x53DB ANL A,0xDB
0x53DC ANL A,0xDC
0x53DD ANL A,0xDD
0x53DE ANL A,0xDE
0x53DF ANL A,0xDF
0x53E0 ANL A,0xE0
0x53E1 ANL A,0xE1
0x53E2 ANL A,0xE2
0x53E3 ANL A,0xE3
0x53E4 ANL A,0xE4
0x53E5 ANL A,0xE5
0x53E6 ANL A,0xE6
0x53E7 ANL A,0xE7
0x53E8 ANL A,0xE8
0x53E9 ANL A,0xE9
0x53EA ANL A,0xEA
0x53EB ANL A,0xEB
0x53EC ANL A,0xEC
0x53ED ANL A,0xED
0x53EE ANL A,0xEE
0x53EF ANL A,0xEF
0x53F0 ANL A,0xF0
0x53F1 ANL A,0xF1
0x53F2 ANL A,0xF2
0x53F3 ANL A,0xF3
0x53F4 ANL A,0xF4
0x53F5 ANL A,0xF5
0x53F6 ANL A,0xF6
0x53F7 ANL A,0xF7
0x53F8 ANL A,0xF8
0x53F9 ANL A,0xF9
0x53FA ANL A,0xFA
0x53FB ANL A,0xFB
0x53FC ANL A,0xFC
0x53FD ANL A,0xFD
0x53FE ANL A,0xFE
0x53FF ANL A,0xFF
0x5400 CALL 0x200
0x5401 CALL 0x201
0x5402 CALL 0x202
0x5403 CALL 0x203
0x5404 CALL 0x204
0x5405 CALL 0x205
0x5406 CALL 0x206
0x5407 CALL 0x207
0x5408 CALL 0x208
0x5409 CALL 0x209
0x540A CALL 0x20A
0x540B CALL 0x20B
0x540C CALL 0x20C
0x540D CALL 0x20D
0x540E CALL 0x20E
0x540F CALL 0x20F
0x5410 CALL 0x210
0x5411 CALL 0x211
0x5412 CALL 0x212
0x5413 CALL 0x213
0x5414 CALL 0x214
0x5415 CALL 0x215
0x5416 CALL 0x216
0x5417 CALL 0x217
0x5418 CALL 0x218
0x5419 CALL 0x219
0x541A CALL 0x21A
0x541B CALL 0x21B
0x541C CALL 0x21C
0x541D CALL 0x21D
0x541E CALL 0x21E
0x541F CALL 0x21F
0x5420 CALL 0x220
0x5421 CALL 0x221
0x5422 CALL 0x222
0x5423 CALL 0x223
0x5424 CALL 0x224
0x5425 CALL 0x225
0x5426 CALL 0x226
0x5427 CALL 0x227
0x5428 CALL 0x228
0x5429 CALL 0x229
0x542A CALL 0x22A
0x542B CALL 0x22B
0x542C CALL 0x22C
0x542D CALL 0x22D
0x542E CALL 0x22E
0x542F CALL 0x22F
0x5430 CALL 0x230
0x5431 CALL 0x231
0x5432 CALL 0x232
0x5433 CALL 0x233
0x5434 CALL 0x234
0x5435 CALL 0x235
0x5436 CALL 0x236
0x5437 CALL 0x237
0x5438 CALL 0x238
0x5439 CALL 0x239
0x543A CALL 0x23A
0x543B CALL 0x23B
0x543C CALL 0x23C
0x543D CALL 0x23D
0x543E CALL 0x23E
0x543F CALL 0x23F
0x5440 CALL 0x240
0x5441 CALL 0x241
0x5442 CALL 0x242
0x5443 CALL 0x243
0x5444 CALL 0x244
0x5445 CALL 0x245
0x5446 CALL 0x246
0x5447 CALL 0x247
0x5448 CALL 0x248
0x5449 CALL 0x249
0x544A CALL 0x24A
0x544B CALL 0x24B
0x544C CALL 0x24C
0x544D CALL 0x24D
0x544E CALL 0x24E
0x544F CALL 0x24F
0x5450 CALL 0x250
0x5451 CALL 0x251
0x5452 CALL 0x252
0x5453 CALL 0x253
0x5454 CALL 0x254
0x5455 CALL 0x255
0x5456 CALL 0x256
0x5457 CALL 0x257
0x5458 CALL 0x258
0x5459 CALL 0x259
0x545A CALL 0x25A
0x545B CALL 0x25B
0x545C CALL 0x25C
0x545D CALL 0x25D
0x545E CALL 0x25E
0x545F CALL 0x25F
0x5460 CALL 0x260
0x5461 CALL 0x261
0x5462 CALL 0x262
0x5463 CALL 0x263
0x5464 CALL 0x264
0x5465 CALL 0x265
0x5466 CALL 0x266
0x5467 CALL 0x267
0x5468 CALL 0x268
0x5469 CALL 0x269
0x546A CALL 0x26A
0x546B CALL 0x26B
0x546C CALL 0x26C
0x546D CALL 0x26D
0x546E CALL 0x26E
0x546F CALL 0x26F
0x5470 CALL 0x270
0x5471 CALL 0x271
0x5472 CALL 0x272
0x5473 CALL 0x273
0x5474 CALL 0x274
0x5475 CALL 0x275
0x5476 CALL 0x276
0x5477 CALL 0x277
0x5478 CALL 0x278
0x5479 CALL 0x279
0x547A CALL 0x27A
0x547B CALL 0x27B
0x547C CALL 0x27C
0x547D CALL 0x27D
0x547E CALL 0x27E
0x547F CALL 0x27F
0x5480 CALL 0x280
0x5481 CALL 0x281
0x5482 CALL 0x282
0x5483 CALL 0x283
0x5484 CALL 0x284
0x5485 CALL 0x285
0x5486 CALL 0x286
0x5487 CALL 0x287
0x5488 CALL 0x288
0x5489 CALL 0x289
0x548A CALL 0x28A
0x548B CALL 0x28B
0x548C CALL 0x28C
0x548D CALL 0x28D
0x548E CALL 0x28E
0x548F CALL 0x28F
0x5490 CALL 0x290
0x5491 CALL 0x291
0x5492 CALL 0x292
0x5493 CALL 0x293
0x5494 CALL 0x294
0x5495 CALL 0x295
0x5496 CALL 0x296
0x5497 CALL 0x297
0x5498 CALL 0x298
0x5499 CALL 0x299
0x549A CALL 0x29A
0x549B CALL 0x29B
0x549C CALL 0x29C
0x549D CALL 0x29D
0x549E CALL 0x29E
0x549F CALL 0x29F
0x54A0 CALL 0x2A0
0x54A1 CALL 0x2A1
0x54A2 CALL 0x2A2
0x54A3 CALL 0x2A3
0x54A4 CALL 0x2A4
0x54A5 CALL 0x2A5
0x54A6 CALL 0x2A6
0x54A7 CALL 0x2A7
0x54A8 CALL 0x2A8
0x54A9 CALL 0x2A9
0x54AA CALL 0x2AA
0x54AB CALL 0x2AB
0x54AC CALL 0x2AC
0x54AD CALL 0x2AD
0x54AE CALL 0x2AE
0x54AF CALL 0x2AF
0x54B0 CALL 0x2B0
0x54B1 CALL 0x2B1
0x54B2 CALL 0x2B2
0x54B3 CALL 0x2B3
0x54B4 CALL 0x2B4
0x54B5 CALL 0x2B5
0x54B6 CALL 0x2B6
0x54B7 CALL 0x2B7
0x54B8 CALL 0x2B8
0x54B9 CALL 0x2B9
0x54BA CALL 0x2BA
0x54BB CALL 0x2BB
0x54BC CALL 0x2BC
0x54BD CALL 0x2BD
0x54BE CALL 0x2BE
0x54BF CALL 0x2BF
0x54C0 CALL 0x2C0
0x54C1 CALL 0x2C1
0x54C2 CALL 0x2C2
0x54C3 CALL 0x2C3
0x54C4 CALL 0x2C4
0x54C5 CALL 0x2C5
0x54C6 CALL 0x2C6
0x54C7 CALL 0x2C7
0x54C8 CALL 0x2C8
0x54C9 CALL 0x2C9
0x54CA CALL 0x2CA
0x54CB CALL 0x2CB
0x54CC CALL 0x2CC
0x54CD CALL 0x2CD
0x54CE CALL 0x2CE
0x54CF CALL 0x2CF
0x54D0 CALL 0x2D0
0x54D1 CALL 0x2D1
0x54D2 CALL 0x2D2
0x54D3 CALL 0x2D3
0x54D4 CALL 0x2D4
0x54D5 CALL 0x2D5
0x54D6 CALL 0x2D6
0x54D7 CALL 0x2D7
0x54D8 CALL 0x2D8
0x54D9 CALL 0x2D9
0x54DA CALL 0x2DA
0x54DB CALL 0x2DB
0x54DC CALL 0x2DC
0x54DD CALL 0x2DD
0x54DE CALL 0x2DE
0x54DF CALL 0x2DF
0x54E0 CALL 0x2E0
0x54E1 CALL 0x2E1
0x54E2 CALL 0x2E2
0x54E3 CALL 0x2E3
0x54E4 CALL 0x2E4
0x54E5 CALL 0x2E5
0x54E6 CALL 0x2E6
0x54E7 CALL 0x2E7
0x54E8 CALL 0x2E8
0x54E9 CALL 0x2E9
0x54EA CALL 0x2EA
0x54EB CALL 0x2EB
0x54EC CALL 0x2EC
0x54ED CALL 0x2ED
0x54EE CALL 0x2EE
0x54EF CALL 0x2EF
0x54F0 CALL 0x2F0
0x54F1 CALL 0x2F1
0x54F2 CALL 0x2F2
0x54F3 CALL 0x2F3
0x54F4 CALL 0x2F4
0x54F5 CALL 0x2F5
0x54F6 CALL 0x2F6
0x54F7 CALL 0x2F7
0x54F8 CALL 0x2F8
0x54F9 CALL 0x2F9
0x54FA CALL 0x2FA
0x54FB CALL 0x2FB
0x54FC CALL 0x2FC
0x54FD CALL 0x2FD
0x54FE CALL 0x2FE
0x54FF CALL 0x2FF
0x55   START T
0x5600 JT1 0x00
0x5601 JT1 0x01
0x5602 JT1 0x02
0x5603 JT1 0x03
0x5604 JT1 0x04
0x5605 JT1 0x05
0x5606 JT1 0x06
0x5607 JT1 0x07
0x5608 JT1 0x08
0x5609 JT1 0x09
0x560A JT1 0x0A
0x560B JT1 0x0B
0x560C JT1 0x0C
0x560D JT1 0x0D
0x560E JT1 0x0E
0x560F JT1 0x0F
0x5610 JT1 0x10
0x5611 JT1 0x11
0x5612 JT1 0x12
0x5613 JT1 0x13
0x5614 JT1 0x14
0x5615 JT1 0x15
0x5616 JT1 0x16
0x5617 JT1 0x17
0x5618 JT1 0x18
0x5619 JT1 0x19
0x561A JT1 0x1A
0x561B JT1 0x1B
0x561C JT1 0x1C
0x561D JT1 0x1D
0x561E JT1 0x1E
0x561F JT1 0x1F
0x5620 JT1 0x20
0x5621 JT1 0x21
0x5622 JT1 0x22
0x5623 JT1 0x23
0x5624 JT1 0x24
0x5625 JT1 0x25
0x5626 JT1 0x26
0x5627 JT1 0x27
0x5628 JT1 0x28
0x5629 JT1 0x29
0x562A JT1 0x2A
0x562B JT1 0x2B
0x562C JT1 0x2C
0x562D JT1 0x2D
0x562E JT1 0x2E
0x562F JT1 0x2F
0x5630 JT1 0x30
0x5631 JT1 0x31
0x5632 JT1 0x32
0x5633 JT1 0x33
0x5634 JT1 0x34
0x5635 JT1 0x35
0x5636 JT1 0x36
0x5637 JT1 0x37
0x5638 JT1 0x38
0x5639 JT1 0x39
0x563A JT1 0x3A
0x563B JT1 0x3B
0x563C JT1 0x3C
0x563D JT1 0x3D
0x563E JT1 0x3E
0x563F JT1 0x3F
0x5640 JT1 0x40
0x5641 JT1 0x41
0x5642 JT1 0x42
0x5643 JT1 0x43
0x5644 JT1 0x44
0x5645 JT1 0x45
0x5646 JT1 0x46
0x5647 JT1 0x47
0x5648 JT1 0x48
0x5649 JT1 0x49
0x564A JT1 0x4A
0x564B JT1 0x4B
0x564C JT1 0x4C
0x564D JT1 0x4D
0x564E JT1 0x4E
0x564F JT1 0x4F
0x5650 JT1 0x50
0x5651 JT1 0x51
0x5652 JT1 0x52
0x5653 JT1 0x53
0x5654 JT1 0x54
0x5655 JT1 0x55
0x5656 JT1 0x56
0x5657 JT1 0x57
0x5658 JT1 0x58
0x5659 JT1 0x59
0x565A JT1 0x5A
0x565B JT1 0x5B
0x565C JT1 0x5C
0x565D JT1 0x5D
0x565E JT1 0x5E
0x565F JT1 0x5F
0x5660 JT1 0x60
0x5661 JT1 0x61
0x5662 JT1 0x62
0x5663 JT1 0x63
0x5664 JT1 0x64
0x5665 JT1 0x65
0x5666 JT1 0x66
0x5667 JT1 0x67
0x5668 JT1 0x68
0x5669 JT1 0x69
0x566A JT1 0x6A
0x566B JT1 0x6B
0x566C JT1 0x6C
0x566D JT1 0x6D
0x566E JT1 0x6E
0x566F JT1 0x6F
0x5670 JT1 0x70
0x5671 JT1 0x71
0x5672 JT1 0x72
0x5673 JT1 0x73
0x5674 JT1 0x74
0x5675 JT1 0x75
0x5676 JT1 0x76
0x5677 JT1 0x77
0x5678 JT1 0x78
0x5679 JT1 0x79
0x567A JT1 0x7A
0x567B JT1 0x7B
0x567C JT1 0x7C
0x567D JT1 0x7D
0x567E JT1 0x7E
0x567F JT1 0x7F
0x5680 JT1 0x80
0x5681 JT1 0x81
0x5682 JT1 0x82
0x5683 JT1 0x83
0x5684 JT1 0x84
0x5685 JT1 0x85
0x5686 JT1 0x86
0x5687 JT1 0x87
0x5688 JT1 0x88
0x5689 JT1 0x89
0x568A JT1 0x8A
0x568B JT1 0x8B
0x568C JT1 0x8C
0x568D JT1 0x8D
0x568E JT1 0x8E
0x568F JT1 0x8F
0x5690 JT1 0x90
0x5691 JT1 0x91
0x5692 JT1 0x92
0x5693 JT1 0x93
0x5694 JT1 0x94
0x5695 JT1 0x95
0x5696 JT1 0x96
0x5697 JT1 0x97
0x5698 JT1 0x98
0x5699 JT1 0x99
0x569A JT1 0x9A
0x569B JT1 0x9B
0x569C JT1 0x9C
0x569D JT1 0x9D
0x569E JT1 0x9E
0x569F JT1 0x9F
0x56A0 JT1 0xA0
0x56A1 JT1 0xA1
0x56A2 JT1 0xA2
0x56A3 JT1 0xA3
0x56A4 JT1 0xA4
0x56A5 JT1 0xA5
0x56A6 JT1 0xA6
0x56A7 JT1 0xA7
0x56A8 JT1 0xA8
0x56A9 JT1 0xA9
0x56AA JT1 0xAA
0x56AB JT1 0xAB
0x56AC JT1 0xAC
0x56AD JT1 0xAD
0x56AE JT1 0xAE
0x56AF JT1 0xAF
0x56B0 JT1 0xB0
0x56B1 JT1 0xB1
0x56B2 JT1 0xB2
0x56B3 JT1 0xB3
0x56B4 JT1 0xB4
0x56B5 JT1 0xB5
0x56B6 JT1 0xB6
0x56B7 JT1 0xB7
0x56B8 JT1 0xB8
0x56B9 JT1 0xB9
0x56BA JT1 0xBA
0x56BB JT1 0xBB
0x56BC JT1 0xBC
0x56BD JT1 0xBD
0x56BE JT1 0xBE
0x56BF JT1 0xBF
0x56C0 JT1 0xC0
0x56C1 JT1 0xC1
0x56C2 JT1 0xC2
0x56C3 JT1 0xC3
0x56C4 JT1 0xC4
0x56C5 JT1 0xC5
0x56C6 JT1 0xC6
0x56C7 JT1 0xC7
0x56C8 JT1 0xC8
0x56C9 JT1 0xC9
0x56CA JT1 0xCA
0x56CB JT1 0xCB
0x56CC JT1 0xCC
0x56CD JT1 0xCD
0x56CE JT1 0xCE
0x56CF JT1 0xCF
0x56D0 JT1 0xD0
0x56D1 JT1 0xD1
0x56D2 JT1 0xD2
0x56D3 JT1 0xD3
0x56D4 JT1 0xD4
0x56D5 JT1 0xD5
0x56D6 JT1 0xD6
0x56D7 JT1 0xD7
0x56D8 JT1 0xD8
0x56D9 JT1 0xD9
0x56DA JT1 0xDA
0x56DB JT1 0xDB
0x56DC JT1 0xDC
0x56DD JT1 0xDD
0x56DE JT1 0xDE
0x56DF JT1 0xDF
0x56E0 JT1 0xE0
0x56E1 JT1 0xE1
0x56E2 JT1 0xE2
0x56E3 JT1 0xE3
0x56E4 JT1 0xE4
0x56E5 JT1 0xE5
0x56E6 JT1 0xE6
0x56E7 JT1 0xE7
0x56E8 JT1 0xE8
0x56E9 JT1 0xE9
0x56EA JT1 0xEA
0x56EB JT1 0xEB
0x56EC JT1 0xEC
0x56ED JT1 0xED
0x56EE JT1 0xEE
0x56EF JT1 0xEF
0x56F0 JT1 0xF0
0x56F1 JT1 0xF1
0x56F2 JT1 0xF2
0x56F3 JT1 0xF3
0x56F4 JT1 0xF4
0x56F5 JT1 0xF5
0x56F6 JT1 0xF6
0x56F7 JT1 0xF7
0x56F8 JT1 0xF8
0x56F9 JT1 0xF9
0x56FA JT1 0xFA
0x56FB JT1 0xFB
0x56FC JT1 0xFC
0x56FD JT1 0xFD
0x56FE JT1 0xFE
0x56FF JT1 0xFF
0x57   DA A
0x58   ANL A, R0
0x59   ANL A, R1
0x5A   ANL A, R2
0x5B   ANL A, R3
0x5C   ANL A, R4
0x5D   ANL A, R5
0x5E   ANL A, R6
0x5F   ANL A, R7
0x60   ADD A, at R0
0x61   ADD A, at R1
0x62   MOV T,A
0x6400 JMP 0x300
0x6401 JMP 0x301
0x6402 JMP 0x302
0x6403 JMP 0x303
0x6404 JMP 0x304
0x6405 JMP 0x305
0x6406 JMP 0x306
0x6407 JMP 0x307
0x6408 JMP 0x308
0x6409 JMP 0x309
0x640A JMP 0x30A
0x640B JMP 0x30B
0x640C JMP 0x30C
0x640D JMP 0x30D
0x640E JMP 0x30E
0x640F JMP 0x30F
0x6410 JMP 0x310
0x6411 JMP 0x311
0x6412 JMP 0x312
0x6413 JMP 0x313
0x6414 JMP 0x314
0x6415 JMP 0x315
0x6416 JMP 0x316
0x6417 JMP 0x317
0x6418 JMP 0x318
0x6419 JMP 0x319
0x641A JMP 0x31A
0x641B JMP 0x31B
0x641C JMP 0x31C
0x641D JMP 0x31D
0x641E JMP 0x31E
0x641F JMP 0x31F
0x6420 JMP 0x320
0x6421 JMP 0x321
0x6422 JMP 0x322
0x6423 JMP 0x323
0x6424 JMP 0x324
0x6425 JMP 0x325
0x6426 JMP 0x326
0x6427 JMP 0x327
0x6428 JMP 0x328
0x6429 JMP 0x329
0x642A JMP 0x32A
0x642B JMP 0x32B
0x642C JMP 0x32C
0x642D JMP 0x32D
0x642E JMP 0x32E
0x642F JMP 0x32F
0x6430 JMP 0x330
0x6431 JMP 0x331
0x6432 JMP 0x332
0x6433 JMP 0x333
0x6434 JMP 0x334
0x6435 JMP 0x335
0x6436 JMP 0x336
0x6437 JMP 0x337
0x6438 JMP 0x338
0x6439 JMP 0x339
0x643A JMP 0x33A
0x643B JMP 0x33B
0x643C JMP 0x33C
0x643D JMP 0x33D
0x643E JMP 0x33E
0x643F JMP 0x33F
0x6440 JMP 0x340
0x6441 JMP 0x341
0x6442 JMP 0x342
0x6443 JMP 0x343
0x6444 JMP 0x344
0x6445 JMP 0x345
0x6446 JMP 0x346
0x6447 JMP 0x347
0x6448 JMP 0x348
0x6449 JMP 0x349
0x644A JMP 0x34A
0x644B JMP 0x34B
0x644C JMP 0x34C
0x644D JMP 0x34D
0x644E JMP 0x34E
0x644F JMP 0x34F
0x6450 JMP 0x350
0x6451 JMP 0x351
0x6452 JMP 0x352
0x6453 JMP 0x353
0x6454 JMP 0x354
0x6455 JMP 0x355
0x6456 JMP 0x356
0x6457 JMP 0x357
0x6458 JMP 0x358
0x6459 JMP 0x359
0x645A JMP 0x35A
0x645B JMP 0x35B
0x645C JMP 0x35C
0x645D JMP 0x35D
0x645E JMP 0x35E
0x645F JMP 0x35F
0x6460 JMP 0x360
0x6461 JMP 0x361
0x6462 JMP 0x362
0x6463 JMP 0x363
0x6464 JMP 0x364
0x6465 JMP 0x365
0x6466 JMP 0x366
0x6467 JMP 0x367
0x6468 JMP 0x368
0x6469 JMP 0x369
0x646A JMP 0x36A
0x646B JMP 0x36B
0x646C JMP 0x36C
0x646D JMP 0x36D
0x646E JMP 0x36E
0x646F JMP 0x36F
0x6470 JMP 0x370
0x6471 JMP 0x371
0x6472 JMP 0x372
0x6473 JMP 0x373
0x6474 JMP 0x374
0x6475 JMP 0x375
0x6476 JMP 0x376
0x6477 JMP 0x377
0x6478 JMP 0x378
0x6479 JMP 0x379
0x647A JMP 0x37A
0x647B JMP 0x37B
0x647C JMP 0x37C
0x647D JMP 0x37D
0x647E JMP 0x37E
0x647F JMP 0x37F
0x6480 JMP 0x380
0x6481 JMP 0x381
0x6482 JMP 0x382
0x6483 JMP 0x383
0x6484 JMP 0x384
0x6485 JMP 0x385
0x6486 JMP 0x386
0x6487 JMP 0x387
0x6488 JMP 0x388
0x6489 JMP 0x389
0x648A JMP 0x38A
0x648B JMP 0x38B
0x648C JMP 0x38C
0x648D JMP 0x38D
0x648E JMP 0x38E
0x648F JMP 0x38F
0x6490 JMP 0x390
0x6491 JMP 0x391
0x6492 JMP 0x392
0x6493 JMP 0x393
0x6494 JMP 0x394
0x6495 JMP 0x395
0x6496 JMP 0x396
0x6497 JMP 0x397
0x6498 JMP 0x398
0x6499 JMP 0x399
0x649A JMP 0x39A
0x649B JMP 0x39B
0x649C JMP 0x39C
0x649D JMP 0x39D
0x649E JMP 0x39E
0x649F JMP 0x39F
0x64A0 JMP 0x3A0
0x64A1 JMP 0x3A1
0x64A2 JMP 0x3A2
0x64A3 JMP 0x3A3
0x64A4 JMP 0x3A4
0x64A5 JMP 0x3A5
0x64A6 JMP 0x3A6
0x64A7 JMP 0x3A7
0x64A8 JMP 0x3A8
0x64A9 JMP 0x3A9
0x64AA JMP 0x3AA
0x64AB JMP 0x3AB
0x64AC JMP 0x3AC
0x64AD JMP 0x3AD
0x64AE JMP 0x3AE
0x64AF JMP 0x3AF
0x64B0 JMP 0x3B0
0x64B1 JMP 0x3B1
0x64B2 JMP 0x3B2
0x64B3 JMP 0x3B3
0x64B4 JMP 0x3B4
0x64B5 JMP 0x3B5
0x64B6 JMP 0x3B6
0x64B7 JMP 0x3B7
0x64B8 JMP 0x3B8
0x64B9 JMP 0x3B9
0x64BA JMP 0x3BA
0x64BB JMP 0x3BB
0x64BC JMP 0x3BC
0x64BD JMP 0x3BD
0x64BE JMP 0x3BE
0x64BF JMP 0x3BF
0x64C0 JMP 0x3C0
0x64C1 JMP 0x3C1
0x64C2 JMP 0x3C2
0x64C3 JMP 0x3C3
0x64C4 JMP 0x3C4
0x64C5 JMP 0x3C5
0x64C6 JMP 0x3C6
0x64C7 JMP 0x3C7
0x64C8 JMP 0x3C8
0x64C9 JMP 0x3C9
0x64CA JMP 0x3CA
0x64CB JMP 0x3CB
0x64CC JMP 0x3CC
0x64CD JMP 0x3CD
0x64CE JMP 0x3CE
0x64CF JMP 0x3CF
0x64D0 JMP 0x3D0
0x64D1 JMP 0x3D1
0x64D2 JMP 0x3D2
0x64D3 JMP 0x3D3
0x64D4 JMP 0x3D4
0x64D5 JMP 0x3D5
0x64D6 JMP 0x3D6
0x64D7 JMP 0x3D7
0x64D8 JMP 0x3D8
0x64D9 JMP 0x3D9
0x64DA JMP 0x3DA
0x64DB JMP 0x3DB
0x64DC JMP 0x3DC
0x64DD JMP 0x3DD
0x64DE JMP 0x3DE
0x64DF JMP 0x3DF
0x64E0 JMP 0x3E0
0x64E1 JMP 0x3E1
0x64E2 JMP 0x3E2
0x64E3 JMP 0x3E3
0x64E4 JMP 0x3E4
0x64E5 JMP 0x3E5
0x64E6 JMP 0x3E6
0x64E7 JMP 0x3E7
0x64E8 JMP 0x3E8
0x64E9 JMP 0x3E9
0x64EA JMP 0x3EA
0x64EB JMP 0x3EB
0x64EC JMP 0x3EC
0x64ED JMP 0x3ED
0x64EE JMP 0x3EE
